"","co1","so2","ozone","temp","rh"
"2439",0.086,0,0.033,77,63
"2440",0.079,0,0.031,78,63
"2441",0.073,0,0.032,79,61
"2442",0.068,0,0.029,79,64
"2443",0.081,0,0.027,78,68
"2444",0.077,0,0.026,76,73
"2445",0.106,0.1,0.025,75,76
"2446",0.094,0,0.02,74,79
"2447",0.067,0,0.019,73,83
"2448",0.051,0,0.02,72,85
"2449",0.046,0,0.016,71,91
"2450",0.05,0,0.013,71,92
"2451",0.053,0,0.011,71,92
"2452",0.058,0,0.01,71,92
"2453",0.074,0,0.007,71,92
"2454",0.097,0,0.004,71,93
"2455",0.118,0,0.002,70,92
"2456",0.148,0.1,0.002,71,91
"2457",0.126,0,0.004,71,90
"2458",0.089,0,0.022,67,90
"2459",0.112,0,0.02,67,90
"2460",0.099,0,0.033,66,85
"2461",0.076,0,0.038,66,78
"2462",0.081,0,0.038,67,73
"2463",0.083,0,0.038,68,70
"2464",0.089,0,0.036,68,72
"2465",0.102,0,0.034,67,74
"2466",0.09,0,0.036,66,72
"2467",0.082,0,0.037,66,71
"2468",0.077,0,0.038,66,71
"2469",0.072,0,0.037,65,72
"2470",0.076,0,0.035,65,73
"2471",0.067,0,0.034,63,78
"2472",0.067,0,0.029,60,90
"2473",0.068,0,0.028,59,89
"2474",0.075,0,0.025,58,89
"2475",0.072,0,0.022,58,88
"2476",0.07,0,0.021,58,87
"2477",0.083,0,0.02,58,84
"2478",0.093,0,0.021,58,84
"2479",0.109,0,0.018,57,83
"2480",0.127,0,0.017,57,80
"2481",0.123,0,0.017,57,79
"2482",0.11,0,0.019,58,77
"2483",0.108,0,0.02,58,79
"2484",0.119833333333333,0,0.015,58,79
"2485",0.131666666666667,0,0.017,59,77
"2486",0.1435,0,0.019,60,74
"2487",0.155333333333333,0,0.02,60,74
"2488",0.167166666666667,0,0.02,61,75
"2489",0.179,0,0.02,61,76
"2490",0.194,0,0.019,61,75
"2491",0.185,0,0.018,61,75
"2492",0.171,0,0.02,61,76
"2493",0.173,0,0.02,61,75
"2494",0.195,0,0.015,60,78
"2495",0.181,0,0.016,58,85
"2496",0.185,0,0.016,59,82
"2497",0.167,0,0.018,58,81
"2498",0.16,0,0.018,58,83
"2499",0.147,0,0.02,58,82
"2500",0.143,0,0.022,58,82
"2501",0.164,0,0.02,58,81
"2502",0.21,0,0.014,58,80
"2503",0.215,0,0.018,58,74
"2504",0.19,0,0.024,59,70
"2505",0.153,-6.7762635780344e-21,0.029,59,66
"2506",0.149,-1.35525271560688e-20,0.032,61,59
"2507",0.153,0,0.034,64,56
"2508",0.152,0,0.04,67,52
"2509",0.171,-0.1,0.046,70,49
"2510",0.166,0,0.051,72,45
"2511",0.1705,0,0.057,74,42
"2512",0.175,0,0.06,76,39
"2513",0.1795,0,0.061,77,38
"2514",0.184,0.1,0.051,76,43
"2515",0.172,0,0.046,74,49
"2516",0.177,0.1,0.042,72,57
"2517",0.23,0,0.033,71,61
"2518",0.215,0,0.031,69,62
"2519",0.198,0,0.028,68,66
"2520",0.243,0,0.029,67,67
"2521",0.177,0,0.028,65,72
"2522",0.172,0,0.027,65,75
"2523",0.211,0,0.02,63,78
"2524",0.233,0,0.019,63,79
"2525",0.27,0,0.015,62,80
"2526",0.35,0,0.01,63,80
"2527",0.322,0,0.006,62,80
"2528",0.327,0.2,0.003,63,80
"2529",0.365,0.1,0.01,67,77
"2530",0.241,0,0.015,68,79
"2531",0.25,0,0.029,71,72
"2532",0.203,0,0.044,75,65
"2533",0.188,0.3,0.049,77,60
"2534",0.171,0.6,0.05,78,60
"2535",0.218,0.6,0.043,78,60
"2536",0.207,0.6,0.04,79,60
"2537",0.219,0.5,0.041,79,61
"2538",0.2,0.5,0.041,79,59
"2539",0.205,0.3,0.037,78,62
"2540",0.192,0.2,0.038,74,70
"2541",0.166,0.2,0.037,71,70
"2542",0.153,0.3,0.038,68,74
"2543",0.15,0.4,0.035,66,81
"2544",0.141,0.1,0.034,65,85
"2545",0.126,0.1,0.04,66,81
"2546",0.121,0,0.04,65,81
"2547",0.124,0,0.035,65,82
"2548",0.128,0,0.034,65,81
"2549",0.172,0,0.021,64,83
"2550",0.44,0.1,0.002,64,85
"2551",0.326,0.1,0.012,64,84
"2552",0.278,0,0.014,65,84
"2553",0.22,0,0.022,66,81
"2554",0.187,0,0.026,66,79
"2555",0.222,0,0.024,67,77
"2556",0.203,0,0.03,70,73
"2557",0.186,0,0.033,72,69
"2558",0.191,0,0.035,72,70
"2559",0.201,0,0.036,73,68
"2560",0.188,0,0.038,73,67
"2561",0.217,0,0.038,74,67
"2562",0.261,0,0.03,73,72
"2563",0.272,0,0.025,73,72
"2564",0.242,0,0.026,69,82
"2565",0.201,0,0.028,65,92
"2566",0.177,0,0.038,66,90
"2567",0.204,0,0.038,66,87
"2568",0.18,0,0.036,66,84
"2569",0.251,0,0.024,65,90
"2570",0.232,0,0.024,65,89
"2571",0.159,0,0.031,65,88
"2572",0.175,0,0.025,64,90
"2573",0.209,0,0.014,63,92
"2574",0.291,0,0.006,63,93
"2575",0.345,0.1,0.005,63,92
"2576",0.394,0.1,0.008,66,82
"2577",0.343,0,0.016,68,74
"2578",0.271,0,0.026,72,63
"2579",0.179,0,0.039,75,56
"2580",0.182,0,0.042,76,57
"2581",0.174,0,0.049,78,54
"2582",0.179,0.1,0.057,79,51
"2583",0.187,0.2,0.063,80,50
"2584",0.188,0.2,0.062,81,47
"2585",0.159,0.1,0.05,80,51
"2586",0.167,0.1,0.047,80,52
"2587",0.182,0.1,0.041,78,57
"2588",0.141,0.1,0.048,65,77
"2589",0.129,0.1,0.048,61,87
"2590",0.153,0.1,0.048,61,85
"2591",0.187,0,0.0400536267337508,62,83
"2592",0.216,0,0.032,61,87
"2593",0.212,0,0.032,60,90
"2594",0.182,0,0.033,59,92
"2595",0.18,0,0.029,58,92
"2596",0.179,0,0.031,59,91
"2597",0.168,0,0.027,58,90
"2598",0.156,0,0.025,58,89
"2599",0.16,0,0.022,58,89
"2600",0.156,0,0.023,60,87
"2601",0.166,0,0.022,63,85
"2602",0.149,0,0.025,68,75
"2603",0.154,0,0.03,73,60
"2604",0.158,0,0.04,77,44
"2605",0.1545,0,0.04,76,48
"2606",0.151,0,0.042,73,53
"2607",0.151,0,0.052,75,47
"2608",0.148,0,0.056,76,41
"2609",0.147,0,0.057,77,34
"2610",0.153,0,0.058,76,33
"2611",0.154,0,0.054,75,35
"2612",0.153,0,0.054,73,39
"2613",0.152,0,0.05,70,47
"2614",0.145,0,0.05,66,55
"2615",0.145,0,0.039,61,60
"2616",0.146,0,0.035,59,61
"2617",0.15,0,0.036,58,57
"2618",0.154,0,0.034,56,58
"2619",0.159,0,0.03,54,64
"2620",0.165,0,0.028,54,65
"2621",0.182,0,0.025,53,66
"2622",0.253,0,0.01,52,71
"2623",0.314,0.1,0.006,52,68
"2624",0.277,0.1,0.016,54,61
"2625",0.254,0,0.02,57,53
"2626",0.227,0,0.028,61,40
"2627",0.2,0,0.038,64,27
"2628",0.173,0,0.041,66,24
"2629",0.168,-1.35525271560688e-20,0.044,67,24
"2630",0.161,0,0.047,68,23
"2631",0.165,0,0.048,69,23
"2632",0.171,0,0.049,69,25
"2633",0.182,0,0.05,70,26
"2634",0.185,0,0.05,70,26
"2635",0.2,0,0.047,69,29
"2636",0.234,0,0.041,68,32
"2637",0.297,0,0.025,66,38
"2638",0.409,0,0.007,64,42
"2639",0.525,0.2,0.002,62,50
"2640",0.492,0.4,0.002,61,52
"2641",0.342,0,0.01,60,53
"2642",0.303,0,0.011,60,53
"2643",0.32,0.1,0.005,58,61
"2644",0.306,0.1,0.002,58,60
"2645",0.369,0.4,0,57,66
"2646",0.376,0.3,0.001,57,69
"2647",0.323,0.2,0.005,60,54
"2648",0.396,0.4,0.002,59,63
"2649",0.338,0.3,0.007,60,62
"2650",0.294,0.1,0.016,63,54
"2651",0.289,0.35,0.021,64,52
"2652",0.237,0.6,0.027,65,50
"2653",0.218,0.85,0.032,68,47
"2654",0.19,1.1,0.036,69,46
"2655",0.203,1.1,0.037,70,46
"2656",0.209,1,0.043,73,45
"2657",0.202,1,0.047,74,42
"2658",0.218,1.7,0.046,74,43
"2659",0.23,1.1,0.041,72,48
"2660",0.243,0.7,0.032,70,54
"2661",0.275,0.4,0.029,69,56
"2662",0.309,0.4,0.021,68,61
"2663",0.265,0.1,0.022,67,64
"2664",0.23,0.2,0.027,67,65
"2665",0.235,0.1,0.022,65,70
"2666",0.231,0.1,0.019,63,75
"2667",0.223,0.1,0.02,62,78
"2668",0.228,0.1,0.018,61,82
"2669",0.242,0,0.017,61,85
"2670",0.33,0.1,0.007,61,86
"2671",0.384,0.1,0.007,62,86
"2672",0.354,0.1,0.02,67,77
"2673",0.211,0.1,0.035,71,67
"2674",0.19,0.1,0.039,74,64
"2675",0.199,0.1,0.04,73,67
"2676",0.23,0.1,0.04,74,64
"2677",0.276,0.1,0.03,72,70
"2678",0.266,0.2,0.039,74,64
"2679",0.253,0.1,0.055,77,58
"2680",0.226,0,0.057,78,57
"2681",0.223,0.1,0.049,78,61
"2682",0.223,0.1,0.044,76,66
"2683",0.223,0.1,0.04,74,69
"2684",0.217,0.1,0.039,74,71
"2685",0.206,0.1,0.038,73,72
"2686",0.201,0,0.037,73,73
"2687",0.202,0.1,0.035,72,75
"2688",0.205,0,0.028,71,80
"2689",0.191,0,0.028,70,82
"2690",0.159,0,0.037,69,83
"2691",0.155,0,0.037,69,82
"2692",0.166,0,0.035,68,88
"2693",0.192,0,0.031,67,91
"2694",0.194,0,0.031,67,90
"2695",0.215,0,0.03,67,89
"2696",0.265,0,0.024,67,88
"2697",0.264,0,0.019,67,90
"2698",0.24,0,0.022,68,90
"2699",0.231,0,0.024,69,85
"2700",0.232,0,0.024,70,85
"2701",0.232,0,0.025,70,84
"2702",0.22,0,0.031,72,77
"2703",0.213,0,0.034,74,73
"2704",0.228,0,0.034,74,75
"2705",0.238,0,0.033,74,75
"2706",0.226,0,0.031,74,77
"2707",0.232,0,0.03,73,79
"2708",0.226,0,0.028,73,81
"2709",0.231,0,0.031,72,82
"2710",0.227,0,0.03,72,81
"2711",0.207,0,0.027,71,82
"2712",0.191,0,0.023,70,83
"2713",0.194,0,0.021,69,84
"2714",0.203,0,0.021,70,85
"2715",0.202,0,0.019,69,86
"2716",0.215,0,0.015,69,89
"2717",0.228,0,0.014,68,89
"2718",0.274,0,0.01,68,90
"2719",0.301,0,0.009,67,91
"2720",0.281,0,0.013,67,89
"2721",0.245,0,0.017,67,90
"2722",0.242,0,0.011,66,92
"2723",0.278,0,0.01,68,90
"2724",0.311,0.1,0.011,69,90
"2725",0.302,0,0.013,69,88
"2726",0.244,0.1,0.018,69,86
"2727",0.247,0,0.016,69,86
"2728",0.272,0,0.013,69,88
"2729",0.317,0.1,0.01,70,87
"2730",0.356,0.1,0.006,69,89
"2731",0.21,0,0.029,66,89
"2732",0.261,0.1,0.017,66,92
"2733",0.319,0.1,0.011,66,92
"2734",0.414,0.1,0.002,65,92
"2735",0.377,0.1,0.002,65,93
"2736",0.267,0,0.008,64,94
"2737",0.277,0.1,0.005,64,94
"2738",0.28,0,0.004,64,94
"2739",0.241,0,0.005,63,94
"2740",0.229,0.1,0.003,62,94
"2741",0.243,0.2,0.001,62,94
"2742",0.232,0.1,0.001,62,93
"2743",0.294,0.3,0.002,62,92
"2744",0.281,0.2,0.008,66,76
"2745",0.275,0.1,0.012,71,58
"2746",0.231,0,0.026,76,41
"2747",0.188,0,0.038,79,33
"2748",0.183,0.1,0.047,82,30
"2749",0.178,0.2,0.052,85,26
"2750",0.172,0.2,0.054,88,21
"2751",0.169,0.3,0.054,90,18
"2752",0.166,0.2,0.054,89,19
"2753",0.16,0.2,0.054,89,19
"2754",0.166,0.1,0.054,88,21
"2755",0.219,0.1,0.047,85,27
"2756",0.27,0.05,0.037,81,34
"2757",0.281,0,0.031,79,39
"2758",0.302,0.1,0.025,77,47
"2759",0.396,0.1,0.0177803578282043,75,51
"2760",0.46,0.1,0.011,72,54
"2761",0.491,0.1,0.005,70,58
"2762",0.606,0.2,0.001,68,63
"2763",0.667,0.3,0.001,67,63
"2764",0.571,0.3,0.006,68,62
"2765",0.389,0.1,0.015,68,67
"2766",0.494,0.1,0.002,64,78
"2767",0.408,0.1,0.005,65,78
"2768",0.289,0.1,0.017,69,72
"2769",0.218,0,0.026,75,62
"2770",0.18,0,0.035,78,54
"2771",0.183,0,0.042,82,49
"2772",0.209,0.2,0.05,84,48
"2773",0.2,0.2,0.042,84,54
"2774",0.191,0.2,0.042,85,51
"2775",0.183,0.2,0.049,87,38
"2776",0.215,0.1,0.042,84,46
"2777",0.23,0,0.038,83,46
"2778",0.233,0.1,0.037,82,51
"2779",0.26,0.1,0.036,81,56
"2780",0.212,0.3,0.041,81,53
"2781",0.195,0.3,0.036,80,54
"2782",0.203,0.2,0.034,79,58
"2783",0.201,0.1,0.035,79,61
"2784",0.195,0.1,0.035,77,63
"2785",0.155,0.1,0.044,77,50
"2786",0.168,0.1,0.039,72,71
"2787",0.159,0.1,0.043,72,65
"2788",0.147,0,0.044,69,69
"2789",0.162,0,0.037,69,77
"2790",0.177,0,0.028,68,80
"2791",0.194,0,0.026,67,79
"2792",0.198,0,0.028,66,75
"2793",0.183,0,0.032,65,73
"2794",0.173,0,0.036,67,67
"2795",0.169,0,0.039,69,61
"2796",0.173,0,0.041,70,60
"2797",0.183,0,0.042,71,60
"2798",0.197,0,0.04,70,61
"2799",0.2,0,0.038,70,63
"2800",0.197,0,0.039,70,61
"2801",0.199,0,0.039,69,63
"2802",0.208,0.1,0.037,68,69
"2803",0.205,0,0.029,62,91
"2804",0.202,0,0.029,62,89
"2805",0.201,0,0.031,61,86
"2806",0.185,0,0.036,59,83
"2807",0.181,0,0.038,58,79
"2808",0.164,0,0.04,58,77
"2809",0.164,0,0.043,57,73
"2810",0.165,0,0.045,56,71
"2811",0.155,0,0.045,56,71
"2812",0.159,0,0.043,56,71
"2813",0.169,0,0.04,56,71
"2814",0.213,0,0.036,56,71
"2815",0.231,0,0.032,56,73
"2816",0.22,0,0.03,55,80
"2817",0.213,0,0.031,54,83
"2818",0.198,0,0.035,55,81
"2819",0.205,0,0.034,55,82
"2820",0.205,0,0.036,55,78
"2821",0.197,0,0.037,56,75
"2822",0.198,0,0.04,57,69
"2823",0.207,0,0.039,57,69
"2824",0.204,0,0.042,57,72
"2825",0.216,0,0.04,57,67
"2826",0.19,0,0.044,59,61
"2827",0.198,0,0.045,59,58
"2828",0.231,0,0.04,58,60
"2829",0.248,0,0.037,57,62
"2830",0.243,0,0.029,56,71
"2831",0.279,0,0.018,55,78
"2832",0.337,0,0.006,53,84
"2833",0.312,0,0.002,51,87
"2834",0.297,0,0.001,51,89
"2835",0.317,0.1,0,50,89
"2836",0.281,0,0.002,50,87
"2837",0.336,0.2,0,49,89
"2838",0.472,0.5,0,50,85
"2839",0.376,0.3,0.005,51,77
"2840",0.278,0,0.015,54,68
"2841",0.246,0,0.014,59,59
"2842",0.223,0,0.023,64,50
"2843",0.21,0.1,0.033,69,43
"2844",0.17,0.1,0.047,71,34
"2845",0.167,0.2,0.056,72,30
"2846",0.168,0.1,0.058,74,30
"2847",0.174,0.1,0.059,75,30
"2848",0.169,0.1,0.058,75,28
"2849",0.179,0.1,0.059,76,29
"2850",0.18,0.1,0.057,75,31
"2851",0.201,0,0.05,74,34
"2852",0.278,0,0.037,73,39
"2853",0.372,0,0.021,71,44
"2854",0.58,0.2,0.002,68,51
"2855",0.521,0.3,0,65,60
"2856",0.465,0.1,0,64,67
"2857",0.418,0.1,0.001,63,74
"2858",0.41,0.1,0,61,77
"2859",0.398,0,0,60,79
"2860",0.379,0.1,0,60,79
"2861",0.415,0.2,0,58,78
"2862",0.543,0.6,0,58,77
"2863",0.643,0.9,0.001,59,71
"2864",0.65,0.9,0.003,63,60
"2865",0.596,0.7,0.008,68,51
"2866",0.358,0.4,0.026,73,41
"2867",0.218,0.1,0.046,75,32
"2868",0.179,0,0.055,77,27
"2869",0.179,0,0.063,78,27
"2870",0.183,0.1,0.071,79,27
"2871",0.187,0.1,0.076,80,26
"2872",0.207,0.1,0.078,80,27
"2873",0.187,0.1,0.077,80,28
"2874",0.195,0,0.075,79,29
"2875",0.205,0,0.069,78,32
"2876",0.292,0,0.046,75,38
"2877",0.439,0.1,0.026,73,44
"2878",0.509,0.1,0.013,71,49
"2879",0.469,0.1,0.015,70,52
"2880",0.495,0.1,0.002,69,54
"2881",0.495,0.1,0.001,67,58
"2882",0.577,0.4,0,66,61
"2883",0.498,0.2,0.001,64,66
"2884",0.602,0.4,0,62,75
"2885",0.553,0.4,0,62,73
"2886",0.61,0.9,0,62,74
"2887",0.793,1.2,0.001,63,70
"2888",0.745,1,0.005,66,58
"2889",0.528,0.7,0.018,70,48
"2890",0.466,0.8,0.028,74,41
"2891",0.341,0.9,0.048,77,35
"2892",0.241,0.2,0.06,79,30
"2893",0.193,0.1,0.068,80,29
"2894",0.187,0.1,0.074,81,28
"2895",0.186,0.1,0.077,81,28
"2896",0.187,0,0.075,81,28
"2897",0.193,0,0.076,81,29
"2898",0.189,0.1,0.073,81,31
"2899",0.211,0.1,0.067,79,34
"2900",0.29,0.1,0.05,77,40
"2901",0.44,0.2,0.033,75,43
"2902",0.538,0.2,0.02,74,47
"2903",0.464,0.1,0.023,73,48
"2904",0.314,0.1,0.042,73,45
"2905",0.251,0.5,0.043,72,46
"2906",0.215,0.4,0.044,70,50
"2907",0.266,0.4,0.029,67,58
"2908",0.317,0.2,0.02,65,64
"2909",0.297,0.1,0.022,65,65
"2910",0.32,0.1,0.016,65,64
"2911",0.459,0.4,0.006,65,64
"2912",0.371,0.7,0.021,68,57
"2913",0.34,0.9,0.029,71,53
"2914",0.323,0.8,0.035,74,49
"2915",0.274,1,0.053,78,43
"2916",0.204,1.6,0.07,80,38
"2917",0.186,0.9,0.069,80,37
"2918",0.187,0.5,0.068,81,36
"2919",0.188,0.3,0.067,81,37
"2920",0.182,0.2,0.066,82,34
"2921",0.188,0.2,0.066,82,34
"2922",0.189,0.1,0.063,81,35
"2923",0.201,0.1,0.059,79,38
"2924",0.252,0.1,0.052,77,44
"2925",0.33,0.1,0.043,75,49
"2926",0.338,0.1,0.044,73,53
"2927",0.289,0.1,0.0441820087395838,72,56
"2928",0.283,0.1,0.045,71,58
"2929",0.27,0.1,0.045,70,59
"2930",0.231,0,0.047,70,61
"2931",0.2,0,0.048,69,61
"2932",0.167,0.1,0.045,68,62
"2933",0.169,0.1,0.041,67,64
"2934",0.189,0.1,0.036,65,67
"2935",0.219,0.1,0.032,65,68
"2936",0.209,0.3,0.029,66,66
"2937",0.186,0.7,0.037,71,57
"2938",0.154,0.3,0.046,73,51
"2939",0.145,0.1,0.051,76,42
"2940",0.142,0,0.053,77,40
"2941",0.1455,0,0.053,78,39
"2942",0.149,0.1,0.053,80,39
"2943",0.15,0,0.053,80,38
"2944",0.15,0,0.053,81,40
"2945",0.148,0,0.051,80,41
"2946",0.158,0.1,0.049,80,43
"2947",0.167,0,0.049,79,45
"2948",0.202,0.1,0.043,77,52
"2949",0.203,0.1,0.04,75,57
"2950",0.22,0.1,0.035,73,63
"2951",0.232,0.1,0.031,71,66
"2952",0.209,0.2,0.035,71,66
"2953",0.18,0.2,0.04,71,69
"2954",0.168,0.1,0.043,70,74
"2955",0.161,0,0.043,70,77
"2956",0.164,0,0.042,69,81
"2957",0.181,0,0.037,68,83
"2958",0.227,0,0.03,68,83
"2959",0.265,0,0.026,68,82
"2960",0.244,0,0.033,69,79
"2961",0.207,0,0.042,72,72
"2962",0.179,0,0.046,75,63
"2963",0.169,0,0.049,77,56
"2964",0.164,0,0.049,80,46
"2965",0.161,0,0.05,81,45
"2966",0.16,0,0.049,82,44
"2967",0.17,0.1,0.049,82,42
"2968",0.179,0.1,0.054,82,41
"2969",0.172,0.3,0.053,81,41
"2970",0.172,0.8,0.05,80,43
"2971",0.165,0.2,0.048,79,40
"2972",0.18,0.1,0.048,78,40
"2973",0.196,0.1,0.045,76,46
"2974",0.2,0.1,0.041,73,55
"2975",0.216,0,0.035,71,62
"2976",0.206,0.1,0.034,71,64
"2977",0.204,0,0.03,68,69
"2978",0.196,0,0.032,67,71
"2979",0.19,0,0.033,66,72
"2980",0.195,0,0.029,65,76
"2981",0.208,0,0.024,64,79
"2982",0.248,0,0.024,65,81
"2983",0.282,0,0.027,66,80
"2984",0.243,0.1,0.033,67,76
"2985",0.204,0.1,0.035,70,72
"2986",0.189,0.1,0.036,72,67
"2987",0.178,0.2,0.04,74,67
"2988",0.172,0.1,0.041,76,64
"2989",0.169,0,0.043,78,59
"2990",0.169,0,0.043,81,53
"2991",0.17,0.1,0.046,82,51
"2992",0.177,0.1,0.045,78,63
"2993",0.177,0.1,0.04,77,70
"2994",0.171,0.1,0.04,77,68
"2995",0.168,0.2,0.037,77,71
"2996",0.161,0.2,0.036,76,72
"2997",0.16,0.2,0.032,73,82
"2998",0.153,0,0.03,72,86
"2999",0.145,0,0.032,72,84
"3000",0.136,0,0.035,72,81
"3001",0.133,0,0.035,71,86
"3002",0.136,0,0.031,70,91
"3003",0.14,0,0.028,69,92
"3004",0.145,0,0.028,69,91
"3005",0.156,0,0.026,69,90
"3006",0.186,0,0.026,69,89
"3007",0.209,0,0.025,70,87
"3008",0.199,0,0.028,71,85
"3009",0.187666666666667,0,0.0293681276697034,72,82
"3010",0.176333333333333,0,0.0306909961076928,74,76
"3011",0.165,0,0.032,76,70
"3012",0.167,0,0.033,77,70
"3013",0.159,0,0.036,79,64
"3014",0.158,0,0.036,81,59
"3015",0.165,0.1,0.037,83,53
"3016",0.172,0.1,0.038,84,52
"3017",0.184,0.1,0.037,84,55
"3018",0.182,0.1,0.038,82,62
"3019",0.166,0,0.037,80,66
"3020",0.173,0.6,0.035,79,71
"3021",0.162,0.9,0.032,77,75
"3022",0.149,0.5,0.03,76,77
"3023",0.156,0.9,0.027,76,79
"3024",0.147,0.9,0.027,75,80
"3025",0.142,0.7,0.027,75,81
"3026",0.142,0.4,0.026,75,81
"3027",0.138,0.3,0.025,75,79
"3028",0.146,0.3,0.026,75,78
"3029",0.173,0.2,0.021,74,79
"3030",0.187,0.1,0.026,73,78
"3031",0.205,0.1,0.031,70,79
"3032",0.238,0.1,0.026,71,80
"3033",0.261,0.2,0.022,72,80
"3034",0.249,0.2,0.019,72,85
"3035",0.263,0.2,0.013,73,87
"3036",0.197,0.2,0.022,77,75
"3037",0.181,0.3,0.029,80,69
"3038",0.175,0.3,0.034,82,63
"3039",0.186,0.2,0.036,83,61
"3040",0.203,0.3,0.035,82,64
"3041",0.203,0.3,0.036,82,65
"3042",0.212,0.3,0.034,81,71
"3043",0.205,0.5,0.036,80,71
"3044",0.208,0.6,0.033,79,76
"3045",0.211,0.5,0.029,79,77
"3046",0.185,0.3,0.04,74,78
"3047",0.156,0,0.059,67,91
"3048",0.157,0,0.039,70,90
"3049",0.157,0,0.032,71,90
"3050",0.158,0,0.027,71,91
"3051",0.168,0,0.023,71,92
"3052",0.171,0,0.016,72,92
"3053",0.18,0,0.014,73,91
"3054",0.242,0,0.008,73,91
"3055",0.301,0.1,0.006,73,89
"3056",0.288,0.1,0.009,75,84
"3057",0.243,0.1,0.017,77,78
"3058",0.258,0.2,0.019,78,76
"3059",0.265,0.2,0.022,80,72
"3060",0.231,0.1,0.03,82,66
"3061",0.226,0.1,0.031,82,66
"3062",0.23,0.1,0.033,83,64
"3063",0.236,0.1,0.036,85,62
"3064",0.235,0.1,0.035,86,58
"3065",0.236,0.1,0.034,82,73
"3066",0.227,0,0.034,82,69
"3067",0.216,0.1,0.034,78,75
"3068",0.197,0,0.029,75,79
"3069",0.198,0,0.028,74,81
"3070",0.223,0.2,0.025,74,83
"3071",0.227,0.4,0.022,75,85
"3072",0.22,0.4,0.019,75,85
"3073",0.198,0.3,0.017,75,87
"3074",0.19,0.3,0.017,75,86
"3075",0.18,0.3,0.016,75,86
"3076",0.174,0.2,0.014,74,87
"3077",0.168,0.2,0.013,74,88
"3078",0.175,0.3,0.013,74,88
"3079",0.181,0.2,0.014,74,87
"3080",0.182,0.1,0.014,75,86
"3081",0.175,0.1,0.016,76,83
"3082",0.185,0.1,0.014,76,84
"3083",0.219,0.2,0.015,77,81
"3084",0.198,0.1,0.028,81,70
"3085",0.211,0.1,0.031,83,65
"3086",0.199,0.1,0.032,83,63
"3087",0.2,0.1,0.03,84,63
"3088",0.207,0.2,0.031,84,63
"3089",0.201,0.1,0.03,83,66
"3090",0.203,0,0.029,82,67
"3091",0.207,0,0.026,81,69
"3092",0.204,0.0333333333333333,0.024,81,71
"3093",0.197,0.0666666666666667,0.025,80,72
"3094",0.178,0.1,0.024,80,68
"3095",0.165,0.1,0.0229051848161832,79,70
"3096",0.167,0.2,0.0218455790376745,78,73
"3097",0.181,0.4,0.021,77,77
"3098",0.189,0.4,0.02,76,80
"3099",0.171,0.2,0.023,77,80
"3100",0.171,0.2,0.021,76,82
"3101",0.171,0.2,0.02,76,84
"3102",0.182,0.2,0.02,76,84
"3103",0.147,0.1,0.039,69,88
"3104",0.145,0,0.041,66,93
"3105",0.183,0,0.034,67,93
"3106",0.212,0,0.032,67,93
"3107",0.207,0,0.035,69,91
"3108",0.216,0,0.031,70,88
"3109",0.1905,0,0.021,72,89
"3110",0.165,0,0.024,80,71
"3111",0.157,0,0.027,82,63
"3112",0.167,0,0.025,80,67
"3113",0.179,0.1,0.023,79,73
"3114",0.174,0.2,0.025,77,79
"3115",0.183,0.1,0.024,76,79
"3116",0.197,0.1,0.023,76,84
"3117",0.178,0,0.025,74,86
"3118",0.186,0,0.024,72,82
"3119",0.2,0,0.022,70,88
"3120",0.18,0,0.025,69,90
"3121",0.174,0,0.025,68,90
"3122",0.185,0,0.021,68,90
"3123",0.175,0,0.023,68,88
"3124",0.159,0,0.028,67,83
"3125",0.159,0,0.029,67,75
"3126",0.193,0.1,0.024,66,71
"3127",0.209,0.2,0.023,64,66
"3128",0.198,0.1,0.026,65,58
"3129",0.191,0,0.03,65,50
"3130",0.182,0,0.034,66,48
"3131",0.18,0,0.034,67,48
"3132",0.168,0,0.038,69,48
"3133",0.167,0,0.04,70,48
"3134",0.172,0,0.042,71,48
"3135",0.184,0,0.043,73,48
"3136",0.18,0,0.042,74,48
"3137",0.191,0,0.038,74,48
"3138",0.19,0,0.037,74,47
"3139",0.202,0,0.035,73,47
"3140",0.207,0,0.034,72,49
"3141",0.232,0.2,0.029,71,51
"3142",0.202,0.1,0.03,69,52
"3143",0.201,0.1,0.029,68,52
"3144",0.167,0,0.034,68,51
"3145",0.16,0,0.034,67,52
"3146",0.162,0,0.032,66,57
"3147",0.158,0,0.033,65,56
"3148",0.158,0,0.035,66,53
"3149",0.157,0,0.036,66,50
"3150",0.207,0.2,0.03,65,54
"3151",0.214,0.6,0.029,65,54
"3152",0.231,0.7,0.03,66,50
"3153",0.204,1.5,0.038,67,43
"3154",0.186,1.1,0.04,69,41
"3155",0.186,0.5,0.041,70,41
"3156",0.186,0.3,0.04,69,51
"3157",0.206,0.1,0.034,67,64
"3158",0.225,0.1,0.034,68,61
"3159",0.221,0.2,0.04,70,58
"3160",0.206,0.1,0.044,73,55
"3161",0.196,0.2,0.038,72,61
"3162",0.186,0.1,0.033,71,65
"3163",0.181,0,0.032,70,67
"3164",0.186,0,0.03,69,69
"3165",0.177,0,0.031,68,71
"3166",0.177,0,0.03,68,72
"3167",0.179,0,0.029,66,78
"3168",0.186,0,0.025,65,88
"3169",0.177,0,0.024,64,88
"3170",0.175,0,0.023,64,88
"3171",0.172,0,0.021,64,88
"3172",0.173,0,0.021,65,84
